timestamp,dataset,prompt_id,prompt,corpus_prompt_id,corpus_prompt,score,error
2026-02-20T18:24:17.289687,AILACasedocs,gen2_q09,Court doc: {text},gen2_c02,Court file: {text},0.41735,
2026-02-20T18:24:18.997267,AILACasedocs,gen2_q09,Court doc: {text},gen2_c03,Law document: {text},0.41735,
2026-02-20T18:24:22.131726,AILACasedocs,gen2_q09,Court doc: {text},gen2_c04,Judgment report: {text},0.42376,
2026-02-20T18:24:22.639525,AILACasedocs,gen2_q09,Court doc: {text},gen2_c05,Legal review: {text},0.41801,
2026-02-20T18:24:26.844537,AILACasedocs,gen2_q09,Court doc: {text},gen2_c06,Statute analysis: {text},0.42346,
2026-02-20T18:24:28.502146,AILACasedocs,gen2_q09,Court doc: {text},gen2_c07,Document summary: {text},0.41757,
2026-02-20T18:24:35.315097,AILACasedocs,gen2_q09,Court doc: {text},gen2_c08,Precedent account: {text},0.42297,
2026-02-20T18:24:37.123077,AILACasedocs,gen2_q09,Court doc: {text},gen2_c09,Legal brief: {text},0.41651,
2026-02-20T18:24:40.258300,AILACasedocs,gen2_q09,Court doc: {text},gen2_c10,Case detail: {text},0.42026,
2026-02-20T18:24:40.722540,AILACasedocs,gen2_q09,Court doc: {text},gen2_c11,Precedent text: {text},0.4221,
2026-02-20T18:24:44.935049,AILACasedocs,gen2_q09,Court doc: {text},gen2_c12,Legal precedent document: {text},0.41914,
2026-02-20T18:24:46.701408,AILACasedocs,gen2_q09,Court doc: {text},gen2_c13,Case law excerpt: {text},0.42083,
2026-02-20T18:24:52.976207,AILACasedocs,gen2_q10,Query law: {text},gen2_c00,Case document: {text},0.43444,
2026-02-20T18:24:54.805546,AILACasedocs,gen2_q10,Query law: {text},gen2_c01,Legal excerpt: {text},0.43074,
2026-02-20T18:24:58.337009,AILACasedocs,gen2_q10,Query law: {text},gen2_c02,Court file: {text},0.42649,
2026-02-20T18:24:58.350652,AILACasedocs,gen2_q10,Query law: {text},gen2_c03,Law document: {text},0.42999,
2026-02-20T18:25:02.665866,AILACasedocs,gen2_q10,Query law: {text},gen2_c04,Judgment report: {text},0.42837,
2026-02-20T18:25:04.501387,AILACasedocs,gen2_q10,Query law: {text},gen2_c05,Legal review: {text},0.42717,
2026-02-20T18:25:10.679757,AILACasedocs,gen2_q10,Query law: {text},gen2_c06,Statute analysis: {text},0.42026,
2026-02-20T18:25:12.521599,AILACasedocs,gen2_q10,Query law: {text},gen2_c07,Document summary: {text},0.43218,
2026-02-20T18:25:16.016719,AILACasedocs,gen2_q10,Query law: {text},gen2_c08,Precedent account: {text},0.43351,
2026-02-20T18:25:16.117018,AILACasedocs,gen2_q10,Query law: {text},gen2_c09,Legal brief: {text},0.42465,
2026-02-20T18:25:20.423164,AILACasedocs,gen2_q11,Find case: {text},gen2_c00,Case document: {text},0.42525,
2026-02-20T18:25:22.316844,AILACasedocs,gen2_q11,Find case: {text},gen2_c01,Legal excerpt: {text},0.42955,
2026-02-20T18:25:28.386622,AILACasedocs,gen2_q11,Find case: {text},gen2_c02,Court file: {text},0.42694,
2026-02-20T18:25:30.324130,AILACasedocs,gen2_q11,Find case: {text},gen2_c03,Law document: {text},0.42425,
2026-02-20T18:25:33.769159,AILACasedocs,gen2_q11,Find case: {text},gen2_c04,Judgment report: {text},0.4242,
2026-02-20T18:25:33.919140,AILACasedocs,gen2_q11,Find case: {text},gen2_c05,Legal review: {text},0.42299,
2026-02-20T18:25:38.203535,AILACasedocs,gen2_q11,Find case: {text},gen2_c06,Statute analysis: {text},0.41947,
2026-02-20T18:25:40.650584,AILACasedocs,gen2_q11,Find case: {text},gen2_c07,Document summary: {text},0.42449,
2026-02-20T18:25:46.043949,AILACasedocs,gen2_q11,Find case: {text},gen2_c08,Precedent account: {text},0.42737,
2026-02-20T18:25:48.058684,AILACasedocs,gen2_q11,Find case: {text},gen2_c09,Legal brief: {text},0.42359,
2026-02-20T18:25:51.820603,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c00,Case document: {text},0.40659,
2026-02-20T18:25:51.965176,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c01,Legal excerpt: {text},0.42538,
2026-02-20T18:25:56.300535,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c02,Court file: {text},0.40502,
2026-02-20T18:25:58.882836,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c03,Law document: {text},0.40631,
2026-02-20T18:26:04.056683,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c04,Judgment report: {text},0.40098,
2026-02-20T18:26:06.070928,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c05,Legal review: {text},0.41133,
2026-02-20T18:26:09.530417,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c06,Statute analysis: {text},0.40907,
2026-02-20T18:26:09.709160,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c07,Document summary: {text},0.39368,
2026-02-20T18:26:14.027345,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c08,Precedent account: {text},0.42386,
2026-02-20T18:26:16.768581,AILACasedocs,gen2_q12,Discover legal cases that provide contextually relevant insights for: {text},gen2_c09,Legal brief: {text},0.40763,
2026-02-20T18:26:21.707987,AILACasedocs,gen2_q13,Law query: {text},gen2_c00,Case document: {text},0.43081,
2026-02-20T18:26:23.805629,AILACasedocs,gen2_q13,Law query: {text},gen2_c01,Legal excerpt: {text},0.4294,
2026-02-20T18:26:27.265169,AILACasedocs,gen2_q13,Law query: {text},gen2_c02,Court file: {text},0.42896,
2026-02-20T18:26:27.440239,AILACasedocs,gen2_q13,Law query: {text},gen2_c03,Law document: {text},0.4264,
2026-02-20T18:26:31.793223,AILACasedocs,gen2_q13,Law query: {text},gen2_c04,Judgment report: {text},0.42338,
2026-02-20T18:26:34.651354,AILACasedocs,gen2_q13,Law query: {text},gen2_c05,Legal review: {text},0.42827,
2026-02-20T18:26:39.440536,AILACasedocs,gen2_q13,Law query: {text},gen2_c06,Statute analysis: {text},0.42736,
2026-02-20T18:26:41.558299,AILACasedocs,gen2_q13,Law query: {text},gen2_c07,Document summary: {text},0.42818,
2026-02-20T18:26:44.982022,AILACasedocs,gen2_q13,Law query: {text},gen2_c08,Precedent account: {text},0.43149,
2026-02-20T18:26:45.153382,AILACasedocs,gen2_q13,Law query: {text},gen2_c09,Legal brief: {text},0.42432,
2026-02-20T18:27:38.503799,AILACasedocs,gen3_q00,Law find: {text},gen3_c01,Legal file: {text},0.42116,
2026-02-20T18:27:40.112988,AILACasedocs,gen3_q00,Law find: {text},gen3_c04,Court doc: {text},0.42082,
2026-02-20T18:27:41.714361,AILACasedocs,gen3_q00,Law find: {text},gen3_c03,Case insights: {text},0.42149,
2026-02-20T18:27:43.477561,AILACasedocs,gen3_q00,Law find: {text},gen3_c00,Court details: {text},0.42047,
2026-02-20T18:27:45.204453,AILACasedocs,gen3_q00,Law find: {text},gen3_c02,Court verdict: {text},0.42412,
2026-02-20T18:27:46.862564,AILACasedocs,gen3_q00,Law find: {text},gen3_c05,Legal summary: {text},0.42282,
2026-02-20T18:27:56.583559,AILACasedocs,gen3_q00,Law find: {text},gen3_c06,Precedent info: {text},0.42068,
2026-02-20T18:27:58.200863,AILACasedocs,gen3_q00,Law find: {text},gen3_c07,Judicial text: {text},0.42129,
2026-02-20T18:27:59.415632,AILACasedocs,gen3_q00,Law find: {text},gen3_c08,Rule excerpt: {text},0.42019,
2026-02-20T18:28:01.563703,AILACasedocs,gen3_q00,Law find: {text},gen3_c09,Verdict text: {text},0.42159,
2026-02-20T18:28:03.196965,AILACasedocs,gen3_q00,Law find: {text},gen3_c10,Precedent account: {text},0.42279,
2026-02-20T18:28:04.780303,AILACasedocs,gen3_q00,Law find: {text},gen3_c11,Legal review: {text},0.42405,
2026-02-20T18:28:14.714748,AILACasedocs,gen3_q00,Law find: {text},gen3_c12,Case law excerpt: {text},0.41896,
2026-02-20T18:28:15.828994,AILACasedocs,gen3_q00,Law find: {text},gen3_c13,Legal excerpt: {text},0.42301,
2026-02-20T18:28:17.154139,AILACasedocs,gen3_q00,Law find: {text},gen3_c14,Case document: {text},0.42,
2026-02-20T18:28:19.234254,AILACasedocs,gen3_q01,Case ask: {text},gen3_c00,Court details: {text},0.42644,
2026-02-20T18:28:20.807470,AILACasedocs,gen3_q01,Case ask: {text},gen3_c01,Legal file: {text},0.42357,
2026-02-20T18:28:22.544126,AILACasedocs,gen3_q01,Case ask: {text},gen3_c02,Court verdict: {text},0.42654,
2026-02-20T18:28:32.432299,AILACasedocs,gen3_q01,Case ask: {text},gen3_c03,Case insights: {text},0.42378,
2026-02-20T18:28:33.450647,AILACasedocs,gen3_q01,Case ask: {text},gen3_c04,Court doc: {text},0.42143,
2026-02-20T18:28:34.911949,AILACasedocs,gen3_q01,Case ask: {text},gen3_c05,Legal summary: {text},0.42547,
2026-02-20T18:28:37.266747,AILACasedocs,gen3_q01,Case ask: {text},gen3_c06,Precedent info: {text},0.42917,
2026-02-20T18:28:38.831574,AILACasedocs,gen3_q01,Case ask: {text},gen3_c07,Judicial text: {text},0.42368,
2026-02-20T18:28:40.434491,AILACasedocs,gen3_q01,Case ask: {text},gen3_c08,Rule excerpt: {text},0.42587,
2026-02-20T18:28:50.099024,AILACasedocs,gen3_q01,Case ask: {text},gen3_c09,Verdict text: {text},0.42762,
2026-02-20T18:28:51.466385,AILACasedocs,gen3_q01,Case ask: {text},gen3_c10,Precedent account: {text},0.4298,
2026-02-20T18:28:52.685218,AILACasedocs,gen3_q01,Case ask: {text},gen3_c11,Legal review: {text},0.42608,
2026-02-20T18:28:55.001556,AILACasedocs,gen3_q01,Case ask: {text},gen3_c12,Case law excerpt: {text},0.42885,
2026-02-20T18:28:56.468735,AILACasedocs,gen3_q01,Case ask: {text},gen3_c13,Legal excerpt: {text},0.42348,
2026-02-20T18:28:58.478109,AILACasedocs,gen3_q01,Case ask: {text},gen3_c14,Case document: {text},0.41943,
2026-02-20T18:29:07.813286,AILACasedocs,gen3_q02,Find legal: {text},gen3_c00,Court details: {text},0.42518,
2026-02-20T18:29:09.162143,AILACasedocs,gen3_q02,Find legal: {text},gen3_c01,Legal file: {text},0.42527,
2026-02-20T18:29:10.413744,AILACasedocs,gen3_q02,Find legal: {text},gen3_c02,Court verdict: {text},0.42476,
2026-02-20T18:29:12.738939,AILACasedocs,gen3_q02,Find legal: {text},gen3_c03,Case insights: {text},0.42751,
2026-02-20T18:29:14.177021,AILACasedocs,gen3_q02,Find legal: {text},gen3_c04,Court doc: {text},0.4252,
2026-02-20T18:29:16.281275,AILACasedocs,gen3_q02,Find legal: {text},gen3_c05,Legal summary: {text},0.42409,
2026-02-20T18:29:25.503495,AILACasedocs,gen3_q02,Find legal: {text},gen3_c06,Precedent info: {text},0.42871,
2026-02-20T18:29:26.852733,AILACasedocs,gen3_q02,Find legal: {text},gen3_c07,Judicial text: {text},0.42165,
2026-02-20T18:29:28.165556,AILACasedocs,gen3_q02,Find legal: {text},gen3_c08,Rule excerpt: {text},0.42717,
2026-02-20T18:29:30.419520,AILACasedocs,gen3_q02,Find legal: {text},gen3_c09,Verdict text: {text},0.42924,
2026-02-20T18:29:31.743645,AILACasedocs,gen3_q02,Find legal: {text},gen3_c10,Precedent account: {text},0.42754,
2026-02-20T18:29:34.410284,AILACasedocs,gen3_q02,Find legal: {text},gen3_c11,Legal review: {text},0.42377,
2026-02-20T18:29:43.240860,AILACasedocs,gen3_q02,Find legal: {text},gen3_c12,Case law excerpt: {text},0.43371,
2026-02-20T18:29:44.572620,AILACasedocs,gen3_q02,Find legal: {text},gen3_c13,Legal excerpt: {text},0.41963,
2026-02-20T18:29:45.990573,AILACasedocs,gen3_q02,Find legal: {text},gen3_c14,Case document: {text},0.42597,
2026-02-20T18:29:48.247150,AILACasedocs,gen3_q03,Seek case: {text},gen3_c00,Court details: {text},0.42125,
2026-02-20T18:29:49.425182,AILACasedocs,gen3_q03,Seek case: {text},gen3_c01,Legal file: {text},0.42423,
2026-02-20T18:29:52.233104,AILACasedocs,gen3_q03,Seek case: {text},gen3_c02,Court verdict: {text},0.42223,
2026-02-20T18:30:00.994428,AILACasedocs,gen3_q03,Seek case: {text},gen3_c03,Case insights: {text},0.42198,
2026-02-20T18:30:02.289954,AILACasedocs,gen3_q03,Seek case: {text},gen3_c04,Court doc: {text},0.41848,
2026-02-20T18:30:03.754873,AILACasedocs,gen3_q03,Seek case: {text},gen3_c05,Legal summary: {text},0.41999,
2026-02-20T18:30:05.928622,AILACasedocs,gen3_q03,Seek case: {text},gen3_c06,Precedent info: {text},0.42493,
2026-02-20T18:30:07.054441,AILACasedocs,gen3_q03,Seek case: {text},gen3_c07,Judicial text: {text},0.41863,
2026-02-20T18:30:10.139929,AILACasedocs,gen3_q03,Seek case: {text},gen3_c08,Rule excerpt: {text},0.42148,
2026-02-20T18:30:18.729393,AILACasedocs,gen3_q03,Seek case: {text},gen3_c09,Verdict text: {text},0.41938,
2026-02-20T18:30:20.005956,AILACasedocs,gen3_q03,Seek case: {text},gen3_c10,Precedent account: {text},0.42532,
2026-02-20T18:30:21.583078,AILACasedocs,gen3_q03,Seek case: {text},gen3_c11,Legal review: {text},0.42305,
2026-02-20T18:30:23.632566,AILACasedocs,gen3_q03,Seek case: {text},gen3_c12,Case law excerpt: {text},0.41736,
2026-02-20T18:30:24.741529,AILACasedocs,gen3_q03,Seek case: {text},gen3_c13,Legal excerpt: {text},0.42292,
2026-02-20T18:30:28.026912,AILACasedocs,gen3_q03,Seek case: {text},gen3_c14,Case document: {text},0.42033,
2026-02-20T18:30:36.944447,AILACasedocs,gen3_q04,Get law: {text},gen3_c00,Court details: {text},0.42167,
2026-02-20T18:30:38.050264,AILACasedocs,gen3_q04,Get law: {text},gen3_c01,Legal file: {text},0.42275,
2026-02-20T18:30:39.653398,AILACasedocs,gen3_q04,Get law: {text},gen3_c02,Court verdict: {text},0.42032,
2026-02-20T18:30:41.734628,AILACasedocs,gen3_q04,Get law: {text},gen3_c03,Case insights: {text},0.4195,
2026-02-20T18:30:42.830154,AILACasedocs,gen3_q04,Get law: {text},gen3_c04,Court doc: {text},0.42218,
2026-02-20T18:30:46.324866,AILACasedocs,gen3_q04,Get law: {text},gen3_c05,Legal summary: {text},0.42184,
2026-02-20T18:30:54.670979,AILACasedocs,gen3_q04,Get law: {text},gen3_c06,Precedent info: {text},0.4202,
2026-02-20T18:30:55.889904,AILACasedocs,gen3_q04,Get law: {text},gen3_c07,Judicial text: {text},0.42209,
2026-02-20T18:30:57.353168,AILACasedocs,gen3_q04,Get law: {text},gen3_c08,Rule excerpt: {text},0.42121,
2026-02-20T18:30:59.396534,AILACasedocs,gen3_q04,Get law: {text},gen3_c09,Verdict text: {text},0.42235,
2026-02-20T18:31:00.462760,AILACasedocs,gen3_q04,Get law: {text},gen3_c10,Precedent account: {text},0.42147,
2026-02-20T18:31:04.038690,AILACasedocs,gen3_q04,Get law: {text},gen3_c11,Legal review: {text},0.42091,
2026-02-20T18:31:12.375784,AILACasedocs,gen3_q04,Get law: {text},gen3_c12,Case law excerpt: {text},0.41912,
2026-02-20T18:31:13.574367,AILACasedocs,gen3_q04,Get law: {text},gen3_c13,Legal excerpt: {text},0.42145,
2026-02-20T18:31:15.045946,AILACasedocs,gen3_q04,Get law: {text},gen3_c14,Case document: {text},0.41986,
2026-02-20T18:31:17.432956,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c00,Court details: {text},0.42512,
2026-02-20T18:31:18.452525,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c01,Legal file: {text},0.42299,
2026-02-20T18:31:22.092697,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c02,Court verdict: {text},0.42777,
2026-02-20T18:31:30.379048,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c03,Case insights: {text},0.42732,
2026-02-20T18:31:31.585656,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c04,Court doc: {text},0.42551,
2026-02-20T18:31:33.106825,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c05,Legal summary: {text},0.42186,
2026-02-20T18:31:35.067945,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c06,Precedent info: {text},0.4257,
2026-02-20T18:31:36.146129,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c07,Judicial text: {text},0.42489,
2026-02-20T18:31:39.862031,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c08,Rule excerpt: {text},0.42492,
2026-02-20T18:31:48.086060,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c09,Verdict text: {text},0.42405,
2026-02-20T18:31:49.275806,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c10,Precedent account: {text},0.42714,
2026-02-20T18:31:50.877698,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c11,Legal review: {text},0.4244,
2026-02-20T18:31:52.779662,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c12,Case law excerpt: {text},0.42319,
2026-02-20T18:31:53.815194,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c13,Legal excerpt: {text},0.42318,
2026-02-20T18:31:57.592926,AILACasedocs,gen3_q05,Retrieve: {text},gen3_c14,Case document: {text},0.42381,
2026-02-20T18:32:05.808135,AILACasedocs,gen3_q06,Court ask: {text},gen3_c00,Court details: {text},0.41943,
2026-02-20T18:32:06.993894,AILACasedocs,gen3_q06,Court ask: {text},gen3_c01,Legal file: {text},0.42143,
2026-02-20T18:32:08.680460,AILACasedocs,gen3_q06,Court ask: {text},gen3_c02,Court verdict: {text},0.4226,
2026-02-20T18:32:10.491799,AILACasedocs,gen3_q06,Court ask: {text},gen3_c03,Case insights: {text},0.42127,
2026-02-20T18:32:11.401612,AILACasedocs,gen3_q06,Court ask: {text},gen3_c04,Court doc: {text},0.42145,
2026-02-20T18:32:15.347818,AILACasedocs,gen3_q06,Court ask: {text},gen3_c05,Legal summary: {text},0.42027,
2026-02-20T18:32:23.619401,AILACasedocs,gen3_q06,Court ask: {text},gen3_c06,Precedent info: {text},0.42349,
2026-02-20T18:32:24.682582,AILACasedocs,gen3_q06,Court ask: {text},gen3_c07,Judicial text: {text},0.42157,
2026-02-20T18:32:26.461433,AILACasedocs,gen3_q06,Court ask: {text},gen3_c08,Rule excerpt: {text},0.41861,
2026-02-20T18:32:28.236827,AILACasedocs,gen3_q06,Court ask: {text},gen3_c09,Verdict text: {text},0.42048,
2026-02-20T18:32:29.034973,AILACasedocs,gen3_q06,Court ask: {text},gen3_c10,Precedent account: {text},0.42531,
2026-02-20T18:32:33.080333,AILACasedocs,gen3_q06,Court ask: {text},gen3_c11,Legal review: {text},0.42419,
2026-02-20T18:32:41.363644,AILACasedocs,gen3_q06,Court ask: {text},gen3_c12,Case law excerpt: {text},0.42039,
2026-02-20T18:32:42.415348,AILACasedocs,gen3_q06,Court ask: {text},gen3_c13,Legal excerpt: {text},0.42347,
2026-02-20T18:32:44.211575,AILACasedocs,gen3_q06,Court ask: {text},gen3_c14,Case document: {text},0.41805,
2026-02-20T18:32:46.069635,AILACasedocs,gen3_q07,Look up: {text},gen3_c00,Court details: {text},0.41812,
2026-02-20T18:32:46.735201,AILACasedocs,gen3_q07,Look up: {text},gen3_c01,Legal file: {text},0.41767,
2026-02-20T18:32:50.817628,AILACasedocs,gen3_q07,Look up: {text},gen3_c02,Court verdict: {text},0.42135,
2026-02-20T18:32:59.142763,AILACasedocs,gen3_q07,Look up: {text},gen3_c03,Case insights: {text},0.41937,
2026-02-20T18:33:00.130888,AILACasedocs,gen3_q07,Look up: {text},gen3_c04,Court doc: {text},0.41844,
2026-02-20T18:33:01.995584,AILACasedocs,gen3_q07,Look up: {text},gen3_c05,Legal summary: {text},0.41826,
2026-02-20T18:33:03.790853,AILACasedocs,gen3_q07,Look up: {text},gen3_c06,Precedent info: {text},0.41786,
2026-02-20T18:33:04.469657,AILACasedocs,gen3_q07,Look up: {text},gen3_c07,Judicial text: {text},0.41966,
2026-02-20T18:33:08.581999,AILACasedocs,gen3_q07,Look up: {text},gen3_c08,Rule excerpt: {text},0.41632,
2026-02-20T18:33:16.900695,AILACasedocs,gen3_q07,Look up: {text},gen3_c09,Verdict text: {text},0.41643,
2026-02-20T18:33:17.860971,AILACasedocs,gen3_q07,Look up: {text},gen3_c10,Precedent account: {text},0.41618,
2026-02-20T18:33:19.763716,AILACasedocs,gen3_q07,Look up: {text},gen3_c11,Legal review: {text},0.41781,
2026-02-20T18:33:21.570147,AILACasedocs,gen3_q07,Look up: {text},gen3_c12,Case law excerpt: {text},0.41711,
2026-02-20T18:33:22.188891,AILACasedocs,gen3_q07,Look up: {text},gen3_c13,Legal excerpt: {text},0.42289,
2026-02-20T18:33:26.371552,AILACasedocs,gen3_q07,Look up: {text},gen3_c14,Case document: {text},0.41623,
2026-02-20T18:33:34.668460,AILACasedocs,gen3_q08,Ask law: {text},gen3_c00,Court details: {text},0.42422,
2026-02-20T18:33:35.585687,AILACasedocs,gen3_q08,Ask law: {text},gen3_c01,Legal file: {text},0.42379,
2026-02-20T18:33:37.579144,AILACasedocs,gen3_q08,Ask law: {text},gen3_c02,Court verdict: {text},0.42951,
2026-02-20T18:33:39.299383,AILACasedocs,gen3_q08,Ask law: {text},gen3_c03,Case insights: {text},0.42362,
2026-02-20T18:33:39.880740,AILACasedocs,gen3_q08,Ask law: {text},gen3_c04,Court doc: {text},0.42455,
2026-02-20T18:33:44.123116,AILACasedocs,gen3_q08,Ask law: {text},gen3_c05,Legal summary: {text},0.42366,
2026-02-20T18:33:52.421951,AILACasedocs,gen3_q08,Ask law: {text},gen3_c06,Precedent info: {text},0.42634,
2026-02-20T18:33:53.511960,AILACasedocs,gen3_q08,Ask law: {text},gen3_c07,Judicial text: {text},0.42273,
2026-02-20T18:33:55.424954,AILACasedocs,gen3_q08,Ask law: {text},gen3_c08,Rule excerpt: {text},0.42237,
2026-02-20T18:33:57.226668,AILACasedocs,gen3_q08,Ask law: {text},gen3_c09,Verdict text: {text},0.42514,
2026-02-20T18:33:57.487114,AILACasedocs,gen3_q08,Ask law: {text},gen3_c10,Precedent account: {text},0.42582,
2026-02-20T18:34:01.918263,AILACasedocs,gen3_q08,Ask law: {text},gen3_c11,Legal review: {text},0.42938,
2026-02-20T18:34:10.488843,AILACasedocs,gen3_q08,Ask law: {text},gen3_c12,Case law excerpt: {text},0.42085,
2026-02-20T18:34:11.636485,AILACasedocs,gen3_q08,Ask law: {text},gen3_c13,Legal excerpt: {text},0.42579,
2026-02-20T18:34:13.506624,AILACasedocs,gen3_q08,Ask law: {text},gen3_c14,Case document: {text},0.42451,
2026-02-20T18:34:15.294604,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c00,Court details: {text},0.41922,
2026-02-20T18:34:15.522738,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c01,Legal file: {text},0.41869,
2026-02-20T18:34:19.993648,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c02,Court verdict: {text},0.42105,
2026-02-20T18:34:28.180814,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c03,Case insights: {text},0.41909,
2026-02-20T18:34:29.341710,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c04,Court doc: {text},0.42056,
2026-02-20T18:34:31.189044,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c05,Legal summary: {text},0.42015,
2026-02-20T18:34:32.962201,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c06,Precedent info: {text},0.42215,
2026-02-20T18:34:33.177160,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c07,Judicial text: {text},0.4205,
2026-02-20T18:34:37.723123,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c08,Rule excerpt: {text},0.4222,
2026-02-20T18:34:45.876245,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c09,Verdict text: {text},0.42156,
2026-02-20T18:34:47.051401,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c10,Precedent account: {text},0.42598,
2026-02-20T18:34:48.972847,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c11,Legal review: {text},0.42361,
2026-02-20T18:34:50.690714,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c12,Case law excerpt: {text},0.42,
2026-02-20T18:34:50.792027,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c13,Legal excerpt: {text},0.42147,
2026-02-20T18:34:55.472554,AILACasedocs,gen3_q09,Seek legal: {text},gen3_c14,Case document: {text},0.42118,
2026-02-20T18:35:03.587140,AILACasedocs,gen3_q10,Query law: {text},gen3_c00,Court details: {text},0.43034,
2026-02-20T18:35:04.805211,AILACasedocs,gen3_q10,Query law: {text},gen3_c01,Legal file: {text},0.43231,
2026-02-20T18:35:06.705138,AILACasedocs,gen3_q10,Query law: {text},gen3_c02,Court verdict: {text},0.4271,
2026-02-20T18:35:08.411420,AILACasedocs,gen3_q10,Query law: {text},gen3_c03,Case insights: {text},0.42523,
2026-02-20T18:35:08.436816,AILACasedocs,gen3_q10,Query law: {text},gen3_c04,Court doc: {text},0.42729,
2026-02-20T18:35:13.203828,AILACasedocs,gen3_q10,Query law: {text},gen3_c05,Legal summary: {text},0.4242,
2026-02-20T18:35:21.304624,AILACasedocs,gen3_q10,Query law: {text},gen3_c06,Precedent info: {text},0.42605,
2026-02-20T18:35:22.655394,AILACasedocs,gen3_q10,Query law: {text},gen3_c07,Judicial text: {text},0.42939,
2026-02-20T18:35:24.504001,AILACasedocs,gen3_q10,Query law: {text},gen3_c08,Rule excerpt: {text},0.42491,
2026-02-20T18:35:26.084764,AILACasedocs,gen3_q11,Find law: {text},gen3_c00,Court details: {text},0.4272,
2026-02-20T18:35:26.132867,AILACasedocs,gen3_q10,Query law: {text},gen3_c09,Verdict text: {text},0.43351,
2026-02-20T18:35:30.934977,AILACasedocs,gen3_q11,Find law: {text},gen3_c01,Legal file: {text},0.4282,
2026-02-20T18:35:39.026188,AILACasedocs,gen3_q11,Find law: {text},gen3_c02,Court verdict: {text},0.43062,
2026-02-20T18:35:40.397194,AILACasedocs,gen3_q11,Find law: {text},gen3_c03,Case insights: {text},0.42491,
2026-02-20T18:35:42.242989,AILACasedocs,gen3_q11,Find law: {text},gen3_c04,Court doc: {text},0.43015,
2026-02-20T18:35:43.742175,AILACasedocs,gen3_q11,Find law: {text},gen3_c05,Legal summary: {text},0.42669,
2026-02-20T18:35:43.952610,AILACasedocs,gen3_q11,Find law: {text},gen3_c06,Precedent info: {text},0.42642,
2026-02-20T18:35:49.082722,AILACasedocs,gen3_q11,Find law: {text},gen3_c07,Judicial text: {text},0.42606,
2026-02-20T18:35:56.765820,AILACasedocs,gen3_q11,Find law: {text},gen3_c08,Rule excerpt: {text},0.42694,
2026-02-20T18:35:58.155585,AILACasedocs,gen3_q11,Find law: {text},gen3_c09,Verdict text: {text},0.43306,
2026-02-20T18:36:00.010907,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c00,Court details: {text},0.42347,
2026-02-20T18:36:01.423949,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c01,Legal file: {text},0.42382,
2026-02-20T18:36:01.741809,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c02,Court verdict: {text},0.42744,
2026-02-20T18:36:06.870927,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c03,Case insights: {text},0.42602,
2026-02-20T18:36:14.544293,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c04,Court doc: {text},0.42077,
2026-02-20T18:36:15.921354,AILACasedocs,gen3_q12,Legal ask: {text},gen3_c05,Legal summary: {text},0.42343,
